Institute,Program,Degree,Quota,Category,Gender,Opening_Rank,Closing_Rank
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,6131,30118,6131,30118
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,EWS Gender-Neutral,46425,46668,46425,46668
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Gender-Neutral,37750,42395,37750,42395
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,SC Gender-Neutral,85959,85959,85959,85959
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,SC (PwD),Gender-Neutral,852442,852442,852442
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,11505,17019,11505,17019
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Female-only,(including,Supernumerary),21464,27717
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,17257,18523,17257,18523
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Female-only,(including,Supernumerary),29585,29585
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,18168,22554,18168,22554
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Female-only,(including,Supernumerary),34961,34961
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,SC Gender-Neutral,84068,86511,84068,86511
National Institute of Technology Raipur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,ST Gender-Neutral,117243,117243,117243,117243
National Institute of Technology Raipur Computer Science and Engineering,for DASA-CIWG,"(4 Years, Bachelor of Technology)",DASA-CIWG OPEN,Gender-Neutral,454797,454797,454797
"National Institute of Technology Raipur Electrical Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),71608,71608,71608,71608
"National Institute of Technology Raipur Electrical Engineering (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),82426,82426,82426,82426
"National Institute of Technology Raipur Electrical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),42383,46028,42383,46028
"National Institute of Technology Raipur Electrical Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),52794,57404,52794,57404
"National Institute of Technology Raipur Electrical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),51939,53930,51939,53930
"National Institute of Technology Raipur Electrical Engineering (4 Years,",Bachelor of,Technology) Other State SC Female-only,(including Supernumerary),132181,132181,132181,132181
"National Institute of Technology Raipur Electrical Engineering (4 Years,",Bachelor of,Technology) Other State ST Female-only,(including Supernumerary),223441,223441,223441,223441
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,33424,41391,33424,41391
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Female-only,(including,Supernumerary),58922,58922
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,EWS Gender-Neutral,79780,79780,79780,79780
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Gender-Neutral,52115,57563,52115,57563
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Female-only,(including,Supernumerary),82353,82353
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,SC Gender-Neutral,165544,173266,165544,173266
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,SC Female-only,(including,Supernumerary),214925,214925
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,22364,24826,22364,24826
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Female-only,(including,Supernumerary),30330,38509
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN (PwD),Gender-Neutral,380644,380644,380644
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,25622,26374,25622,26374
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Female-only,(including,Supernumerary),40549,40549
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,25893,28672,25893,28672
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL (PwD),Gender-Neutral,600842,600842,600842
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,SC Gender-Neutral,88703,88703,88703,88703
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,SC Female-only,(including,Supernumerary),124933,124933
National Institute of Technology Raipur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,ST Gender-Neutral,150686,155729,150686,155729
"National Institute of Technology Raipur Information Technology (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),73995,73995,73995,73995
"National Institute of Technology Raipur Information Technology (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),28219,29608,28219,29608
"National Institute of Technology Raipur Information Technology (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),38672,38672,38672,38672
"National Institute of Technology Raipur Information Technology (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),40021,47145,40021,47145
"National Institute of Technology Raipur Information Technology (4 Years,",Bachelor of,Technology) Other State SC Female-only,(including Supernumerary),121314,121314,121314,121314
"National Institute of Technology Raipur Mechanical Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),86329,105272,86329,105272
"National Institute of Technology Raipur Mechanical Engineering (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),118228,123980,118228,123980
"National Institute of Technology Raipur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),46133,60944,46133,60944
"National Institute of Technology Raipur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),65570,65570,65570,65570
"National Institute of Technology Raipur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),73778,75764,73778,75764
"National Institute of Technology Raipur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL (PwD),Female-only (including,Supernumerary),1124809,1124809,1124809
"National Institute of Technology Raipur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State SC Female-only,(including Supernumerary),191717,191717,191717,191717
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,84152,97727,84152,97727
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Female-only,(including,Supernumerary),125449,132183
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,EWS Gender-Neutral,134561,134561,134561,134561
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Gender-Neutral,104607,113194,104607,113194
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Female-only,(including,Supernumerary),136145,176813
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,SC Gender-Neutral,288433,323583,288433,323583
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,SC Female-only,(including,Supernumerary),248719,308313
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Home State,ST Gender-Neutral,312870,341795,312870,341795
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,51347,59468,51347,59468
National Institute of Technology Raipur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Female-only,(including,Supernumerary),73798,89683
